web-scraper-order,typ,href,wein_name_raw,jahrgang_raw,genussreife_raw,land_raw,region_raw,produzent_raw,rebsorte_raw,alkohol_raw,inhalt_raw,preis_chf_raw
1671140491-5101,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-chardonne-grand-cru-cure-d-attalens/p/1003313015,Lavaux AOC Chardonne Grand Cru Cure d'Attalens,2021,2023-2026,Schweiz,Waadt,Obrist,Chasselas,12.50%,75cl,20.5
1671140494-5103,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-chardonne-grand-cru-cure-d-attalens/p/1003313014,Lavaux AOC Chardonne Grand Cru Cure d'Attalens,2020,2022-2025,Schweiz,Waadt,Obrist,Chasselas,12.50%,75cl,20.5
1671140497-5105,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-blanc-recolte-choisie-la-cave-vevey-montreux/p/1015623002,Lavaux AOC blanc Récolte Choisie La Cave Vevey-Montreux,2018,Schweiz,Waadt,Chasselas,"Aperitif, Süsswasserfisch, Käsespeisen",null,12.00%,70cl,12.5
1671140501-5107,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lauvaux-aoc-saint-saphorin-terre-plein-domaine-bovy/p/1000831018,Lauvaux AOC Saint-Saphorin Terre Plein Domaine Bovy,2021,2023-2024,Schweiz,Waadt,Domaine Bovy,Chasselas,12.70%,70cl,15.5
1671140504-5110,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/latium-est-est-est-di-montefiascone-dop-le-poggere-falesco/p/1018181001,Latium Est! Est!! Est!!! di Montefiascone DOP Le Pòggere Falesco,2021,2021-2026,Italien,Latium,Falesco,Malvasia,12.50%,75cl,10.5
1671140507-5112,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-sensuelle-chardonnay-pays-d-oc-igp/p/1008832013,La Sensuelle Chardonnay Pays d'Oc IGP,2021,2023-2024,Frankreich,Südwesten,Chardonnay,null,13.00%,75cl,5.5
1671140511-5114,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-sensuelle-chardonnay-pays-d-oc-igp/p/1016452001,La Sensuelle Chardonnay Pays d'Oc IGP,2020,2022-2025,Frankreich,Languedoc-Roussillon,Chardonnay,null,12.50%,25cl,2.35
1671140513-5116,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-sensuelle-chardonnay-pays-d-oc-igp/p/1016452002,La Sensuelle Chardonnay Pays d'Oc IGP,2021,2023-2026,Frankreich,Languedoc-Roussillon,Chardonnay,null,12.50%,25cl,2.35
1671140548-5118,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/prix-garantie-la-cote-aoc-mont-sur-rolle-monbrison/p/1016174001,Prix Garantie La Côte AOC Mont-sur-Rolle Monbrison,2020,Schweiz,Waadt,Chasselas,"Aperitif, Vorspeisen, Fisch, weissem Fleisch",null,12.00%,75cl,6.5
1671140551-5119,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/prix-garantie-alsace-aop-gewuerztraminer-henri-martin/p/1016296001,Prix Garantie Alsace AOP Gewürztraminer Henri Martin,2019,2022-2024,Frankreich,Elsass,"Pinot Gris,            Gewürztraminer",null,13.00%,75cl,7.95
1671140554-5120,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pouilly-fume-aoc-marnes-kimmeridgiennes-fournier-pere-et-fils/p/1017804001,Pouilly-Fumé AOC Marnes Kimméridgiennes Fournier Père et Fils,2018,2022-2029,Frankreich,Loire,Fournier Père et Fils,Sauvignon Blanc,12.50%,75cl,29.95
1671140556-5121,weiss,https://www.coop.ch/de/weine/mondovino-highlights/mailing-weine/pouilly-fume-aoc-le-comte-de-charme-domaine-laporte/p/1017172001,Pouilly-Fumé AOC Le Comte de Charme Domaine Laporte,2021,2022-2025,Frankreich,Loire,Domaine Laporte,Sauvignon Blanc,14.00%,75cl,21.5
1671140559-5122,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pouilly-fume-aoc-le-comte-de-charme-domaine-laporte/p/1017172002,Pouilly-Fumé AOC Le Comte de Charme Domaine Laporte,2020,2021-2024,Frankreich,Loire,Domaine Laporte,Sauvignon Blanc,13.00%,75cl,21.5
1671140562-5123,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pouilly-fume-aoc-fournier-pere-et-fils/p/1000656018,Pouilly-Fumé AOC Fournier Père et Fils,2021,2023-2024,Frankreich,Loire,Fournier Père et Fils,Sauvignon Blanc,12.50%,75cl,13.95
1671140564-5124,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pouilly-fuisse-aoc-georges-duboeuf/p/1000655014,Pouilly-Fuissé AOC Georges Duboeuf,2020,2023-2026,Frankreich,Burgund,Georges Duboeuf,Chardonnay,13.00%,75cl,24.95
1671140567-5125,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/possessioni-bianco-garganega-e-sauv-del-veneto-igt-alighieri/p/1018178001,Possessioni bianco Garganega e Sauv. del Veneto IGT Alighieri,2021,2021-2023,Italien,Venetien,"Garganega,           Sauvignon Blanc",null,12.50%,75cl,12.5
1671140570-5126,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pla-de-bages-do-abadal-blanc/p/1014217004,Pla de Bages DO Abadal blanc,2021,2022-2025,Spanien,Katalonien,"Chardonnay,           Macabeo,            Sauvignon Blanc",null,12.50%,75cl,12.95
1671140573-5127,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pinot-grigio-tuezkoe-ungarn/p/1017649001,Pinot Grigio Tüzkö Ungarn,2021,2023-2026,Ungarn,null,Pinot Gris,null,13.00%,75cl,7.5
1671140576-5128,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pinot-grigio-doc-garda-bag-in-box/p/6754372,Pinot Grigio DOC Garda Bag in Box,2022-2024,Italien,Venetien,Pinot Gris,null,null,12.50%,300cl,9.95
1671140581-5130,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pinot-grigio-doc-fior-di-papione/p/1014772005,Pinot Grigio DOC Fior di Papione,2022,2023-2026,Italien,Venetien,Pinot Gris,null,12.50%,75cl,null
1671140584-5132,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pierrafeu-provins-fendant-du-valais-aoc/p/1001524018,Pierrafeu Provins Fendant du Valais AOC,2021,Schweiz,Wallis,null,Grand Prix du vin Suisse 2022: Gold,null,12.00%,37.5cl,6.6
1671140588-5134,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/piemonte-langhe-doc-sunsi-batasiolo/p/1018173001,Piemonte Langhe DOC Sunsì Batasiolo,2021,2021-2023,Italien,Piemont,"Chardonnay,          Sauvignon Blanc",null,13.00%,75cl,16.5
1671140592-5137,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/piemont-docg-roero-arneis-riserva-perdaudin/p/1018602001,Piemont DOCG Roero Arneis Riserva Perdaudin,2020,2022-2025,Italien,Piemont,Angelo Negro,Arneis,14.00%,75cl,21.5
1671140594-5138,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/piemont-docg-gavi-dei-gavi-etichetta-nera-cortese-la-scolca/p/1017984001,Piemont DOCG Gavi dei Gavi Etichetta Nera Cortese La Scolca,2021,2022-2028,Italien,Piemont,La Scolca,Cortese,12.00%,75cl,29.5
1671140598-5141,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/piemont-doc-blange-arneis-langhe-ceretto/p/1017932001,Piemont DOC Blange Arneis Langhe Ceretto,2021,2022-2030,Italien,Piemont,Ceretto,Arneis,13.50%,75cl,22.9
1671140600-5143,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/piazzo-moscato-d-asti-docg/p/1000572017,Piazzo Moscato d'Asti DOCG,2021,2023-2024,Italien,Piemont,Azienda Vitivinicola Piazzo,Muscat,5.00%,75cl,6.95
1671140604-5145,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pfalz-weissburgunder-trocken-weingut-katrin-wind/p/1015116003,Pfalz Weissburgunder trocken Weingut Katrin Wind,2020,2022-2025,Deutschland,Pfalz,Pinot Blanc,null,12.50%,75cl,12.95
1671140607-5147,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pfalz-qba-weissburgunder-vom-landschneckenkalk-katrin-wind/p/1014477004,Pfalz QbA Weissburgunder vom Landschneckenkalk Katrin Wind,2020,2022-2024,Deutschland,Pfalz,Pinot Blanc,null,12.50%,75cl,19.95
1671140611-5150,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pfalz-qba-blanc-dr-buerklin-wolf/p/1017133001,Pfalz QbA Blanc Dr. Bürklin-Wolf,2021,2022-2025,Deutschland,Pfalz,"Riesling, 
                                Sauvignon Blanc, 
                                Scheurebe",null,12.00%,75cl,12.95
1671140614-5152,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pessac-leognan-ac-chateau-lespault-martillac-blanc/p/6230388003,Pessac-Léognan AC Château Lespault-Martillac blanc,2019,2022-2028,Frankreich,null,Château Lespault-Martillac,Sauvignon Blanc,13.50%,75cl,32.5
1671140618-5154,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/penfolds-koonunga-hill-chardonnay/p/1015852003,Penfolds Koonunga Hill Chardonnay,2020,2022-2023,Australien,null,Chardonnay,null,12.00%,75cl,12.95
1671140620-5156,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/frankreich/pays-d-oc-igp-sauvignon-blanc/p/5767446,Pays d'Oc IGP Sauvignon Blanc,2022-2025,Frankreich,Languedoc-Roussillon,Sauvignon Blanc,"gefüllte Zucchettiblüte, Schafskäse, Blätterteiggebäck",null,12.50%,100cl,4.95
1671140623-5158,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/pays-d-oc-igp-h-de-l-hospitalet-blanc-gerard-bertrand/p/1000447019,Pays d'Oc IGP H de l'Hospitalet Blanc Gérard Bertrand,2021,2023-2025,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Chardonnay,13.00%,75cl,13.95
1671140627-5160,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/passerina-marche-igt-tenute-san-sisto/p/1018499001,Passerina Marche IGT Tenute San Sisto,2020,2022-2025,Italien,null,Tenuta Tre Rose,null,12.50%,75cl,12.95
1671140630-5163,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/paris-seduction-sauvignon-blanc/p/5684271,Paris Séduction Sauvignon blanc,2022-2025,Frankreich,Sauvignon Blanc,null,null,null,11.00%,18.7cl,2.95
1671140634-5165,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/paddle-creek-sauvignon-blanc-marlborough-new-zealand/p/1013357007,Paddle Creek Sauvignon Blanc Marlborough New Zealand,2021,2023-2024,Neuseeland,null,-,Sauvignon Blanc,13.00%,75cl,11.5
1671140638-5167,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/paddle-creek-sauvignon-blanc-marlborough/p/1014786005,Paddle Creek Sauvignon Blanc Marlborough,2021,2023-2026,Neuseeland,null,Sauvignon Blanc,null,13.00%,37.5cl,6.95
1671140642-5170,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/orvieto-classico-dop-cardeto/p/1000596017,Orvieto classico DOP Cardèto,2021,2021-2024,Italien,Umbrien,Trebbiano,null,12.50%,75cl,4.95
1671140645-5172,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/niederoesterreich-qualitaetswein-naturaplan-bio-gruener-veltliner-biokult/p/1008404014,Niederösterreich Qualitätswein Naturaplan Bio-Grüner Veltliner Biokult,2021,2023-2024,Österreich,Niederösterreich,Biokult,null,11.50%,75cl,11.5
1671140649-5175,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/niederoesterreich-gruener-veltliner-vom-haus-pfaffl/p/1016492002,Niederösterreich Grüner Veltliner vom Haus Pfaffl,2021,2023-2026,Österreich,null,Weingut Pfaffl,null,13.00%,75cl,9.95
1671140652-5177,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/new-age-refreshing-sweet-wine-argentina/p/1016345002,New Age refreshing sweet wine Argentina,2021,2022-2023,Argentinien,Sauvignon Blanc,null,null,12.00%,75cl,11.5
1671140655-5179,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/new-age-refreshing-sweet-wine-argentina/p/1016345001,New Age refreshing sweet wine Argentina,2020,2022-2025,Argentinien,null,null,null,12.00%,75cl,11.5
1671140658-5181,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/neusiedlersee-small-hill-white-hillinger/p/1017974001,Neusiedlersee Small Hill White Hillinger,2020,2022-2025,Österreich,null,Leo Hillinger,Sauvignon Blanc,12.00%,75cl,13.5
1671140661-5184,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/neusiedlersee-gruener-veltliner-leo-hillinger/p/1018006001,Neusiedlersee Grüner Veltliner Leo Hillinger,2021,2022-2025,Österreich,null,Leo Hillinger,null,13.00%,75cl,12.9
1671140665-5186,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/neusiedlersee-dac-konkret-weiss-meinklang/p/1016022001,Neusiedlersee DAC Konkret Weiss Meinklang,2016,2022-2023,Österreich,null,Traminer,null,12.00%,75cl,29.95
1671140668-5188,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/neusiedlersee-dac-konkret-weiss-meinklang/p/1016022003,Neusiedlersee DAC Konkret Weiss Meinklang,2018,2022-2026,Österreich,null,Traminer,null,13.00%,75cl,29.95
1671140671-5191,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/neusiedlersee-chardonnay-leo-hillinger/p/1017988001,Neusiedlersee Chardonnay Leo Hillinger,2020,2022-2025,Österreich,null,Leo Hillinger,Chardonnay,13.00%,75cl,13.7
1671140675-5193,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/neuchatel-aoc-grillette-viognier-les-guillembergs/p/1017097001,Neuchâtel AOC Grillette Viognier Les Guillembergs,2014,2022-2026,Schweiz,Drei-Seen-Region,Viognier,null,13.50%,75cl,25.5
1671140678-5195,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/neuchatel-aoc-chasselas-vieilles-vignes-barrique-la-grande-feuillee-domaine-grisoni/p/1017053002,Neuchâtel AOC Chasselas Vieilles Vignes Barrique La Grande Feuillée Domaine Grisoni,2020,2022-2025,Schweiz,Drei-Seen-Region,Chasselas,null,11.50%,75cl,12.95
1671140681-5197,weiss,https://www.coop.ch/de/weine/mondovino-highlights/mailing-weine/neuchatel-aoc-chasselas-vieilles-vignes-barrique-la-grande-feuillee-domaine-grisoni/p/1017053003,Neuchâtel AOC Chasselas Vieilles Vignes Barrique La Grande Feuillée Domaine Grisoni,2021,2022-2026,Schweiz,Drei-Seen-Region,Chasselas,null,12.50%,75cl,12.95
1671140685-5200,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/natureo-blanco-torres-alkoholfrei/p/1013161007,Natureo Blanco Torres alkoholfrei,2021,2023-2024,Spanien,null,Muscat,null,0.05%,75cl,9.5
1671140689-5202,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-demeter-bio-la-cote-aoc-libellule/p/1014213006,Naturaplan Demeter Bio La Côte AOC Libellule,2021,2023-2025,Schweiz,Waadt,diverse Sorten,null,12.50%,70cl,14.95
1671140693-5205,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-soave-doc-monte-tabor/p/1016353002,Naturaplan Bio Soave DOC Monte Tabor,2021,2022-2025,Italien,Venetien,Garganega,null,13.00%,75cl,9.95
1671140696-5207,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-rioja-doca-seorio-de-arriezu-blanco/p/1014244005,Naturaplan Bio Rioja DOCa Señorio de Arriezu Blanco,2021,2023-2024,Spanien,Rioja,Señorio de Arriezu,Sauvignon Blanc,13.50%,75cl,8.95
1671140700-5209,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-puglia-igp-bianco-erbaceo/p/1010116012,Naturaplan Bio-Puglia IGP Bianco Erbaceo,2021,2023-2028,Italien,Apulien,Colli Della Murgia,Fiano,12.00%,75cl,13.95
1671140704-5212,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-pinot-gris-neuchatel-aoc-domaine-des-coccinelles/p/1002188018,Naturaplan Bio Pinot Gris Neuchâtel AOC Domaine des Coccinelles,2021,2023-2024,Schweiz,Drei-Seen-Region,Caves de la Beroche,Pinot Gris,13.30%,75cl,17.95
1671140708-5214,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-pecorino-jasci-terre-di-chieti-igt/p/1002157018,Naturaplan Bio Pecorino Jasci Terre di Chieti IGT,2021,2023-2024,Italien,Abruzzen,Azienda Agricola Jasci,Pecorino,12.50%,75cl,9.95
1671140711-5216,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/schweiz/naturaplan-bio-neuchatel-aoc-domaine-des-coccinelles/p/1000098018,Naturaplan Bio Neuchâtel AOC Domaine des Coccinelles,2021,2023-2024,Schweiz,Drei-Seen-Region,Caves de la Beroche,Chasselas,11.50%,75cl,11.95
1671140714-5219,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-lavaux-aoc-saint-saphorin-domaine-des-faverges/p/1013554007,Naturaplan Bio Lavaux AOC Saint Saphorin Domaine des Faverges,2021,2023-2025,Schweiz,Waadt,Chasselas,null,12.50%,70cl,16.95
1671140717-5221,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-lavaux-aoc-saint-saphorin-domaine-des-faverges/p/1013554006,Naturaplan Bio Lavaux AOC Saint Saphorin Domaine des Faverges,2020,2022-2024,Schweiz,Waadt,Chasselas,null,12.50%,70cl,16.95
1671140722-5223,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-la-raia-gavi-docg/p/1008387014,Naturaplan Bio La Raia Gavi DOCG,2021,2023-2024,Italien,Piemont,Cantina La Raia,Cortese,12.00%,75cl,12.5
1671140726-5226,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-domaine-de-marcins-la-cote-aoc/p/1014388005,Naturaplan Bio Domaine de Marcins La Côte AOC,2021,2023-2024,Schweiz,Waadt,Domaine de Marcins,Chasselas,13.00%,70cl,10.5
1671140729-5228,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-cuvee-noble-blanc-domaine-la-capitaine-la-cote-aoc/p/1004072015,Naturaplan Bio Cuvée Noble Blanc Domaine la Capitaine La Côte AOC,2021,2023-2027,Schweiz,Waadt,Domaine la Capitaine,Pinot Gris,12.00%,75cl,22.95
1671140733-5230,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-comte-geneve/p/1011179010,Naturaplan Bio Comte Genève,2021,2023-2024,Schweiz,Genf,La Cave de Genève,Chardonnay,13.00%,75cl,11.95
1671140736-5232,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-cigalus-blanc-aude-hauterive-igp-gerard-bertrand/p/1008884012,Naturaplan Bio Cigalus Blanc Aude Hauterive IGP Gérard Bertrand,2020,2022-2024,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Chardonnay,13.50%,75cl,27.95
1671140739-5235,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-chateau-barillet-vin-suisse-de-pays-blanc/p/1000079018,Naturaplan Bio Château Barillet vin suisse de pays blanc,2021,2023-2024,Schweiz,Genf,Château Barillet,Chasselas,12.50%,75cl,14.5
1671140743-5236,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/naturaplan-bio-chardonnay-novas-gran-reserva-valle-casablanca-do-chile/p/1015607002,Naturaplan Bio Chardonnay Novas Gran Reserva Valle Casablanca D.O. Chile,2019,Chile,null,Chardonnay,"Quesadillas, Apéro, Fisch und hellem Fleisch",null,14.50%,75cl,9.95
1671140747-5237,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/napa-sauvignon-blanc-estate-grown-cuvaison/p/1016882001,Napa Sauvignon Blanc Estate Grown Cuvaison,2019,2022-2029,USA,null,Cuvaison,Sauvignon Blanc,13.50%,75cl,27
1671140816-5251,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sauvignon-blanc-fume-pfalz-katrin-wind/p/1014478005,Sauvignon blanc Fumé Pfalz Katrin Wind,2021,2022-2028,Deutschland,Pfalz,Sauvignon Blanc,null,12.00%,75cl,19.95
1671140819-5252,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sauvignon-blanc-fume-pfalz-katrin-wind/p/1014478004,Sauvignon blanc Fumé Pfalz Katrin Wind,2020,2022-2024,Deutschland,Pfalz,Sauvignon Blanc,null,12.00%,75cl,19.95
1671140821-5254,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sauvignon-blanc-aoc-weingut-jauslin/p/1014986002,Sauvignon Blanc AOC Weingut Jauslin,2019,2022-2023,Schweiz,Basel/Aargau,Sauvignon Blanc,null,13.00%,75cl,20.95
1671140824-5256,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sauvignon-blanc-aoc-weingut-jauslin/p/1014986003,Sauvignon Blanc AOC Weingut Jauslin,2020,2022-2024,Schweiz,Basel/Aargau,Sauvignon Blanc,null,13.00%,75cl,20.95
1671140828-5257,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sauvignon-blanc-360-val-de-loire-igp/p/1016148002,Sauvignon Blanc 360 Val de Loire IGP,2021,2023-2026,Frankreich,Loire,Sauvignon Blanc,null,13.00%,75cl,6.95
1671140831-5259,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sardegna-doc-vermentino-costamolino-argiolas/p/1000914017,Sardegna DOC Vermentino Costamolino Argiolas,2021,2023-2024,Italien,Sardinien,Argiolas,Vermentino,14.00%,75cl,13.95
1671140833-5261,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/santannella-terre-siciliane-igt/p/1018681001,Santannella Terre Siciliane IGT,2019,2022-2023,Italien,Sizilien,Mandrarossa,Fiano,13.00%,75cl,19.5
1671140836-5262,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sannio-doc-greco-la-fortezza/p/1018573001,Sannio DOC Greco La Fortezza,2020,2022-2023,Italien,Kampanien,La Fortezza,Greco,13.00%,75cl,14.5
1671140838-5264,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sannio-doc-fiano-la-fortezza/p/1018610001,Sannio DOC Fiano La Fortezza,2019,2022-2024,Italien,Kampanien,La Fortezza,Fiano,13.00%,75cl,14.5
1671140841-5266,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sancerre-aoc-marechal-la-fuzelle/p/1016852001,Sancerre AOC Marechal La Fuzelle,2020,2022-2028,Frankreich,Loire,Sauvignon Blanc,null,14.00%,75cl,19.95
1671140844-5267,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sancerre-aoc-le-comte-de-charme-domaine-laporte/p/1017054002,Sancerre AOC Le Comte de Charme Domaine Laporte,2021,Frankreich,Loire,null,Sauvignon Blanc,null,14.00%,75cl,22.5
1671140846-5269,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sancerre-aoc-le-chatenai/p/1011741008,Sancerre AOC Le Chatenai,2020,2023-2024,Frankreich,Loire,-,Sauvignon Blanc,12.50%,75cl,15.5
1671140850-5270,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sancerre-aoc-fournier-pere-et-fils/p/1000779018,Sancerre AOC Fournier Père et Fils,2021,2022-2024,Frankreich,Loire,Fournier Père et Fils,Sauvignon Blanc,12.50%,75cl,21.5
1671140853-5272,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/salento-igp-vermentino-vecchia-torre/p/1018052001,Salento IGP Vermentino Vecchia Torre,2021,2022-2026,Italien,Apulien,Cantina Vecchia Torre,Vermentino,12.50%,75cl,8.95
1671140856-5274,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/saint-saphorin-domaine-du-burignon-lavaux-aoc/p/1000838017,Saint-Saphorin Domaine du Burignon Lavaux AOC,2020,2023-2025,Schweiz,Waadt,Domaine du Burignon,Chasselas,12.50%,75cl,16.95
1671140859-5276,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/sabbialuce-vermentino-di-gallura-superiore-docg/p/1018658001,Sabbialuce Vermentino di Gallura Superiore DOCG,2021,2022-2024,Italien,Sardinien,Montespada,Vermentino,13.50%,75cl,14.5
1671140862-5277,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rueda-do-verdejo-sangre-de-toro-miguel-torres/p/1015742004,Rueda DO Verdejo Sangre de Toro Miguel Torres,2021,2023-2025,Spanien,Rueda,Miguel Torres,Verdejo,12.00%,75cl,9.95
1671140865-5280,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rueda-do-verdejo-legaris/p/1015748004,Rueda DO Verdejo Legaris,2021,2024-2026,Spanien,Rueda,Legaris,Verdejo,13.00%,75cl,11.95
1671140868-5282,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rueda-do-portia-verdejo/p/1017303001,Rueda DO Portia Verdejo,2021,2022-2025,Spanien,Rueda,Bodegas Portia,Verdejo,13.00%,75cl,9.95
1671140870-5284,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rueda-do-marques-de-riscal/p/1000768018,Rueda DO Marqués de Riscal,2021,2023-2025,Spanien,Rueda,Marqués de Riscal,Verdejo,13.50%,75cl,11.95
1671140873-5285,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rueda-do-marques-de-grion/p/1015952003,Rueda DO Marqués de Griñon,2021,2022-2024,Spanien,Rueda,Verdejo,null,13.00%,75cl,10
1671140876-5287,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rueda-do-las-flores/p/1012554008,Rueda DO Las Flores,2021,2023-2024,Spanien,Rueda,Verdejo,null,12.50%,75cl,8.95
1671140878-5289,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rueda-do-flor-de-vetus-verdejo/p/1014243005,Rueda DO Flor de Vetus Verdejo,2020,2022-2024,Spanien,Rueda,Verdejo,null,12.50%,75cl,13.95
1671140881-5290,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/roero-arneis-docg-piazzo/p/1015000004,Roero Arneis DOCG Piazzo,2021,2023-2024,Italien,Piemont,Azienda Vitivinicola Piazzo,Arneis,13.50%,75cl,13.5
1671140884-5292,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/schweiz/rochebonne-mont-sur-rolle/p/3171161,Rochebonne Mont sur Rolle,Schweiz,Waadt,null,Chasselas,Käsespeisen und für die Küche,null,12.00%,50cl,5.8
1671140886-5293,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/roccolo-bianco-di-merlot-ticino-doc/p/1011107010,Roccolo Bianco di Merlot Ticino DOC,2021,2023-2027,Schweiz,Tessin,Coop,Merlot,12.50%,75cl,9.95
1671140889-5295,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/rioja-doca-blanco-reserva-cune/p/1017062001,Rioja DOCa Blanco Reserva Cune,2018,2022-2024,Spanien,Rioja,Bodegas Cvne,null,13.10%,75cl,16.95
